Group Id,Legally incorporated,Legal form,Date of incorporation,Group Formation Date,Are they working with the Hub?,Registered Provider,Charitable Status,Project ID,Project Postcode Area,Current Stage,Approach/Model,Total number of homes,Target overall year for completion,Affordable Rent Homes,Discounted Market Sale Homes (% income),Discounted Market Sale Homes (% market),Intermediate Rent Homes,Market Sale Homes,Mutual Home Ownership Homes,Social Rent Homes,Living Rent Homes,Market Rent Homes,Shared Equity Homes,Shared Ownership Homes,Rent to Buy Homes,Undetermined Tenure Homes,Refurbished Homes,New Build Homes,Not Known Age Homes,Homes bought from developer,Custom-build homes,Self-finish homes,Conventional build method homes,Self-build homes,Not known build method homes,
1279,FALSE,,,,No,FALSE,FALSE,1293,,Group,Community Land Trust,15,2022,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,
963,TRUE,Company Limited by Guarantee,06/06/1996,,Yes,FALSE,FALSE,403,NE71,Live,Community Land Trust,20,2014,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,20,
987,TRUE,Registered Society (formerly known as Industrial and Provident Society),08/08/2012,,No,FALSE,FALSE,1035,DT2,Live,Community Land Trust,6,2015,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,
835,TRUE,Registered Society (formerly known as Industrial and Provident Society),07/06/2018,,Yes,FALSE,FALSE,869,RH17,Site,Community Land Trust,15,2022,8,0,0,0,0,0,0,0,0,0,7,0,0,0,15,0,0,0,0,0,0,15,
836,TRUE,Community Benefit Society (non-charitable),05/04/2019,,Yes,FALSE,FALSE,870,BN18,Site,Community Land Trust,10,2022,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,
842,TRUE,Registered Society (formerly known as Industrial and Provident Society),29/07/2009,,,FALSE,FALSE,876,TA1,Live,Community Land Trust,4,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,
843,TRUE,Registered Society (formerly known as Industrial and Provident Society),06/06/2011,,,FALSE,FALSE,877,BA6,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
130,FALSE,Not yet incorporated,,01/01/2008,Yes,FALSE,FALSE,137,MK18,Group,Community Land Trust,100,2028,0,0,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,0,0,0,100,
131,TRUE,Company Limited by Guarantee,11/04/2007,,,FALSE,FALSE,138,DT1,Build,Community Land Trust,10,,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,0,0,10,
903,TRUE,Community Benefit Society (non-charitable),05/04/2019,,Yes,FALSE,FALSE,942,GU31,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
991,TRUE,Company Limited by Guarantee,27/04/2007,,,FALSE,FALSE,1019,DY12,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
510,TRUE,Community Benefit Society (non-charitable),04/11/2016,,Yes,FALSE,FALSE,533,CB8,Plan,Community Land Trust,500,2030,123,0,0,0,350,0,0,0,0,0,27,0,0,0,0,500,0,0,0,0,0,500,
513,TRUE,Registered Society (formerly known as Industrial and Provident Society),17/12/2010,,Yes,TRUE,FALSE,53,CA12,Live,Community Land Trust,4,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,
513,TRUE,Registered Society (formerly known as Industrial and Provident Society),17/12/2010,,Yes,TRUE,FALSE,149,CA12,Live,Community Land Trust,22,,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,22,0,0,0,0,0,22,
513,TRUE,Registered Society (formerly known as Industrial and Provident Society),17/12/2010,,Yes,TRUE,FALSE,1002,CA12,Live,Community Land Trust,11,,5,0,0,0,1,0,0,0,0,0,5,0,0,0,0,11,0,0,0,0,0,11,
1156,FALSE,,,,,FALSE,FALSE,1198,,Plan,Community Land Trust,7,,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,7,
997,TRUE,Registered Society (formerly known as Industrial and Provident Society),25/06/2014,,Yes,FALSE,FALSE,1028,CB7,Live,Community Land Trust,13,,6,0,0,0,5,0,0,0,0,0,2,0,0,0,0,13,0,0,0,0,0,13,
237,TRUE,Community Interest Company,06/03/2012,,Yes,FALSE,FALSE,245,LA21,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
238,TRUE,Company Limited by Guarantee,01/04/2016,,,FALSE,FALSE,246,TR11,Site,Community Land Trust,8,,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,8,0,0,0,0,0,8,
240,FALSE,Not yet incorporated,,,,FALSE,FALSE,248,DY10,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1162,FALSE,,02/07/2009,,,FALSE,FALSE,1203,,Plan,Community Land Trust,10,,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,10,
1164,FALSE,Not yet incorporated,,,,FALSE,FALSE,1196,IP23,Plan,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1165,TRUE,Community Benefit Society (non-charitable),01/01/2014,,,FALSE,FALSE,1205,GL1,Build,Community Land Trust,5,,0,0,0,0,0,0,3,0,0,2,0,0,0,0,5,0,0,0,0,0,0,5,
136,TRUE,Community Benefit Society (non-charitable),28/08/2018,,No,FALSE,FALSE,142,DT6,Site,Community Land Trust,15,2022,15,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,
137,FALSE,Not yet incorporated,,,,FALSE,FALSE,143,LA6,Concept,Community Land Trust,15,2022,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,15,
135,FALSE,Not yet incorporated,,,,FALSE,FALSE,141,ST6,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
747,TRUE,Community Benefit Society (non-charitable),20/11/2018,,Yes,FALSE,FALSE,778,RH20,Concept,Community Land Trust,20,2022,0,0,0,0,0,0,0,0,0,0,0,0,20,0,12,8,0,0,0,0,0,20,
748,FALSE,Not yet incorporated,,,Yes,FALSE,FALSE,779,GU3,Plan,Community Land Trust,4,2023,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,
257,TRUE,Community Benefit Society (non-charitable),15/04/2016,,,FALSE,FALSE,265,BA5,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
431,TRUE,Not yet incorporated,04/10/2019,,Yes,FALSE,FALSE,451,TN34,Group,Cohousing; Community Land Trust,15,,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,15,0,0,0,0,0,15,
431,TRUE,Not yet incorporated,04/10/2019,,Yes,FALSE,FALSE,452,TN34,Site,Cohousing; Community Land Trust,16,2023,0,0,0,0,0,0,6,0,0,0,10,0,0,0,16,0,0,0,0,0,0,16,
1239,FALSE,,,,Yes,FALSE,FALSE,1276,,Concept,Community Land Trust,20,2023,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,20,
1241,FALSE,,,,Yes,FALSE,FALSE,1278,OL1,Plan,Community Land Trust,30,2025,15,0,0,0,0,0,0,0,0,0,0,0,15,0,0,30,0,0,0,0,0,30,
1242,FALSE,,,,Yes,FALSE,FALSE,1279,,Concept,Community Land Trust,18,2025,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,18,
985,TRUE,Community Benefit Society (non-charitable),18/04/2017,15/01/2016,Yes,FALSE,FALSE,987,CH3,Plan,Community Land Trust,4,2021,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,
489,TRUE,Registered Society (formerly known as Industrial and Provident Society),12/12/2013,,,FALSE,FALSE,512,CO2,Group,Community Land Trust,30,,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,30,
490,TRUE,Community Benefit Society (non-charitable),30/04/2017,,Yes,FALSE,FALSE,513,TN36,Plan,Community Land Trust,15,2021,12,0,0,0,0,0,0,0,0,0,3,0,0,0,0,15,0,0,0,0,0,15,
752,FALSE,Not yet incorporated,,,,FALSE,FALSE,783,PL10,Group,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
139,TRUE,Community Benefit Society (non-charitable),20/08/2018,,Yes,FALSE,FALSE,145,LN7,Plan,Community Land Trust,5,2021,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,0,5,
140,TRUE,Community Benefit Society (non-charitable),14/11/2014,,Yes,TRUE,FALSE,146,HX7,Live,Community Land Trust,4,2020,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,
141,TRUE,Community Interest Company,23/10/2012,,,FALSE,FALSE,147,SA19,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
142,FALSE,Not yet incorporated,,,,FALSE,FALSE,148,,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
143,FALSE,Not yet incorporated,,,,FALSE,FALSE,150,CB1,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
144,TRUE,Community Benefit Society (non-charitable),30/05/2016,,Yes,FALSE,FALSE,151,CB4,Site,Community Land Trust,50,,20,0,0,0,30,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,50,
248,TRUE,Community Benefit Society (non-charitable),13/03/2007,,,TRUE,FALSE,312,TR1,Build,Community Land Trust,18,,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,18,0,0,0,0,0,18,
252,TRUE,Community Benefit Society (non-charitable),25/04/2018,,Yes,FALSE,FALSE,259,CB24,Site,Community Land Trust,90,2024,50,0,0,0,18,0,0,0,0,0,22,0,0,0,0,90,0,0,0,0,0,90,
433,TRUE,Community Benefit Society (non-charitable),13/10/2016,,,FALSE,FALSE,454,M8,Concept,Community Land Trust; Self-help,,,,,,,,,,,,,,,,,,,,,,,,,
436,TRUE,Community Benefit Society (non-charitable),17/07/2017,,Yes,FALSE,FALSE,1197,TN34,Plan,Community Land Trust,63,,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,0,63,
231,FALSE,Not yet incorporated,,,,FALSE,FALSE,238,NE1,Site,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
436,TRUE,Community Benefit Society (non-charitable),17/07/2017,,Yes,FALSE,FALSE,457,TN34,Concept,Community Land Trust,80,,0,0,0,0,0,0,0,0,0,0,0,0,80,0,0,80,0,0,0,0,0,80,
449,FALSE,Not yet incorporated,,,No,FALSE,FALSE,470,HD8,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
450,TRUE,Community Benefit Society (non-charitable),24/12/2018,,No,FALSE,FALSE,471,TA10,Plan,Community Land Trust,6,2021,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,
448,TRUE,Registered Society (formerly known as Industrial and Provident Society),09/07/2004,,,FALSE,FALSE,469,EX37,Live,Community Land Trust,39,,0,0,0,0,23,0,0,0,0,0,16,0,0,0,0,39,0,0,0,0,0,39,
1207,FALSE,,,01/07/2019,Yes,FALSE,FALSE,1247,,Group,Community Land Trust,10,,3,0,0,0,0,0,0,0,0,0,7,0,0,0,0,10,0,0,0,0,0,10,
339,TRUE,Community Benefit Society (non-charitable),07/03/2016,,,FALSE,FALSE,353,EX3,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
340,TRUE,Company Limited by Guarantee,11/12/2012,,,FALSE,FALSE,354,TR4,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
347,TRUE,Community Benefit Society (non-charitable),07/05/2019,,Yes,FALSE,FALSE,361,ME13,Concept,Community Land Trust,14,,0,0,0,0,0,0,0,0,0,0,0,0,14,0,14,0,0,0,0,0,0,14,
573,TRUE,Community Benefit Society (non-charitable),18/03/2020,,,FALSE,FALSE,596,GL17,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
576,TRUE,Community Benefit Society (non-charitable),22/11/2018,,,FALSE,FALSE,599,NR31,Site,Community Land Trust,25,,20,0,0,0,5,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,25,
578,TRUE,Community Benefit Society (non-charitable),08/02/2018,,Yes,FALSE,FALSE,602,LA2,Plan,Community Land Trust,20,2021,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,
580,TRUE,Company Limited by Guarantee,14/12/2010,,,FALSE,FALSE,70,PL30,Live,Community Land Trust,10,,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,
623,TRUE,Community Interest Company,29/05/2019,18/04/2018,No,FALSE,FALSE,648,MK3,Concept,Community Land Trust,150,2023,0,0,0,0,0,0,150,0,0,0,0,0,0,0,0,150,0,0,0,0,0,150,
1176,FALSE,Not yet incorporated,,,,FALSE,FALSE,1216,OX15,Group,Community Land Trust,10,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,
1177,FALSE,Not yet incorporated,,,,FALSE,FALSE,1217,TA7,Group,Community Land Trust,10,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,
1178,TRUE,Company Limited by Guarantee,01/01/1914,,,FALSE,TRUE,1218,CB24,Site,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1180,FALSE,,,,,FALSE,FALSE,1220,,Build,Community Land Trust,50,,40,0,0,0,10,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50,
1218,FALSE,,,,Yes,FALSE,FALSE,1254,NE8,Plan,Community Land Trust,20,,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,20,
1183,FALSE,Not yet incorporated,,,,FALSE,FALSE,1223,MK18,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1184,FALSE,Not yet incorporated,,,No,FALSE,FALSE,1224,EX34,Plan,Community Land Trust,20,2022,0,0,0,0,0,0,20,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,
1185,TRUE,Community Benefit Society (non-charitable),14/07/2018,,No,FALSE,FALSE,1225,EX31,Plan,Community Land Trust,6,2021,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,
1181,FALSE,,,,,FALSE,FALSE,1221,SP3,Group,Community Land Trust,10,,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,
778,TRUE,Community Benefit Society (non-charitable),24/05/2019,,Yes,FALSE,FALSE,810,E3,Site,Community Land Trust,40,,8,0,0,0,0,0,0,12,0,0,20,0,0,0,0,40,0,0,0,0,0,40,
786,TRUE,Registered Society (formerly known as Industrial and Provident Society),12/02/2009,,Yes,FALSE,FALSE,818,SE23,Plan,Community Land Trust,33,2022,8,0,0,0,0,0,5,0,0,14,6,0,0,0,0,33,0,0,0,0,0,33,
309,TRUE,Community Benefit Society (non-charitable),26/05/2015,,,FALSE,FALSE,321,BA22,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
311,TRUE,Community Benefit Society (non-charitable),02/05/2019,,Yes,FALSE,FALSE,323,BN8,Site,Community Land Trust,29,2023,0,0,0,0,1,0,11,0,0,0,0,0,17,0,0,29,0,0,0,0,0,29,
312,FALSE,Not yet incorporated,,,Yes,FALSE,FALSE,324,DN37,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
315,TRUE,Community Benefit Society (charitable),11/12/2018,,Yes,FALSE,TRUE,327,BN21,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
317,TRUE,Community Benefit Society (non-charitable),03/11/2016,,,FALSE,FALSE,329,GL10,Build,Community Land Trust,23,,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,23,0,0,0,0,0,23,
318,TRUE,Community Benefit Society (non-charitable),24/04/2019,,,FALSE,FALSE,330,NR9,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
319,FALSE,Not yet incorporated,,,Yes,FALSE,FALSE,331,RG20,Concept,Community Land Trust,12,2024,6,0,0,0,0,0,6,0,0,0,0,0,0,0,12,0,0,0,0,0,0,12,
425,TRUE,Community Interest Company,02/10/2012,,,FALSE,FALSE,444,TQ9,Site,Community Land Trust,12,,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,12,0,0,0,0,0,12,
426,TRUE,Community Benefit Society (non-charitable),09/04/2018,,Yes,FALSE,FALSE,446,HG2,Site,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1063,TRUE,Company Limited by Guarantee,08/03/2011,,Yes,FALSE,FALSE,1096,W14,Site,Community Land Trust,66,2026,46,0,0,0,0,0,0,0,20,0,0,0,0,0,0,66,0,0,0,0,0,66,
1064,TRUE,Community Interest Company,31/10/2011,,,FALSE,FALSE,1097,LL18,Live,Community Land Trust,3,,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,
1065,TRUE,Community Benefit Society (non-charitable),05/02/2016,,No,FALSE,FALSE,1098,TA24,Plan,Community Land Trust,20,2021,20,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,20,
1066,TRUE,Community Benefit Society (charitable),13/11/2018,01/07/2017,,FALSE,TRUE,1099,PO10,Group,Community Land Trust,14,2021,10,0,0,0,0,0,0,0,0,0,4,0,0,0,0,14,0,0,0,0,0,14,
429,TRUE,Community Benefit Society (non-charitable),11/05/2017,,Yes,FALSE,FALSE,449,GU27,Site,Community Land Trust,37,2025,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,37,0,0,0,0,0,37,
739,TRUE,Registered Society (formerly known as Industrial and Provident Society),12/12/2013,,No,FALSE,FALSE,770,DT6,Live,Community Land Trust,8,2019,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,
740,FALSE,,,,,FALSE,FALSE,771,,No Stage Selected,Community Land Trust,80,,60,0,0,0,0,0,0,0,0,0,0,0,20,0,0,80,0,0,0,0,0,80,
741,TRUE,Company Limited by Guarantee,07/04/2011,,,FALSE,FALSE,772,LD8,Group,Community Land Trust,3,,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,3,
750,TRUE,Registered Society (formerly known as Industrial and Provident Society),09/12/2011,01/08/2011,No,FALSE,FALSE,781,BA22,Live,Community Land Trust,20,2015,16,0,0,0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,0,20,0,0,
71,TRUE,Community Benefit Society (non-charitable),01/02/2019,,Yes,FALSE,FALSE,72,TN39,Site,Community Land Trust,8,2022,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,
74,FALSE,Not yet incorporated,,,,FALSE,FALSE,76,,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
77,TRUE,Community Benefit Society (non-charitable),17/08/2016,,Yes,FALSE,FALSE,79,LN6,Plan,Community Land Trust,50,2022,50,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,50,
289,FALSE,Not yet incorporated,,,,FALSE,FALSE,300,,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
290,TRUE,Company Limited by Guarantee,21/10/2013,,,FALSE,FALSE,301,WV16,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
295,TRUE,Community Benefit Society (non-charitable),12/07/2017,,No,FALSE,FALSE,306,DT1,Plan,Community Land Trust,19,2020,19,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,19,
724,TRUE,Registered Society (formerly known as Industrial and Provident Society),28/03/2019,,Yes,FALSE,FALSE,754,PE11,Live,Community Land Trust,14,2015,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14,
647,TRUE,Community Benefit Society (non-charitable),02/11/2018,,,FALSE,FALSE,674,CH62,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
644,TRUE,Company Limited by Guarantee,15/01/2007,,Yes,TRUE,TRUE,671,CH64,Group,Community Land Trust,15,2024,0,0,0,0,0,0,5,0,0,0,0,0,10,0,15,0,0,0,0,0,0,15,
1035,TRUE,Company Limited by Guarantee,12/01/2009,,,FALSE,FALSE,1068,LE15,Plan,Community Land Trust,8,,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,0,0,0,0,0,0,8,
1036,TRUE,Registered Society (formerly known as Industrial and Provident Society),12/12/2008,,,FALSE,FALSE,1069,NP8,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1078,TRUE,Company Limited by Guarantee,02/06/2008,01/01/2008,Yes,TRUE,FALSE,506,PO17,Live,Community Land Trust,8,2012,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,8,0,0,0,0,0,8,
1085,TRUE,Registered Society (formerly known as Industrial and Provident Society),30/04/2018,,Yes,FALSE,FALSE,85,NG24,Live,Community Land Trust,10,2015,0,0,0,0,0,0,10,0,0,0,0,0,0,0,10,0,0,0,0,0,0,10,
1100,TRUE,Company Limited by Guarantee,30/03/2012,,Yes,FALSE,FALSE,1132,LA11,Live,Community Land Trust,2,2015,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,2,
165,FALSE,Not yet incorporated,,,,FALSE,FALSE,171,SY21,No Stage Selected,Community Land Trust,6,,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,6,0,0,0,0,0,6,
183,TRUE,Community Benefit Society (non-charitable),02/05/2013,,No,FALSE,FALSE,189,EX6,Live,Community Land Trust,8,2017,8,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8,
198,TRUE,Registered Society (formerly known as Industrial and Provident Society),17/07/2012,,No,FALSE,FALSE,204,EX6,Live,Community Land Trust,18,2016,14,0,4,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,18,
19,TRUE,Community Benefit Society (non-charitable),07/02/2019,,Yes,FALSE,FALSE,19,PO22,Site,Community Land Trust,18,2022,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,18,0,0,0,0,0,18,
10,TRUE,Community Benefit Society (non-charitable),30/11/2018,,,FALSE,FALSE,661,,Group,Community Land Trust,60,2024,10,0,0,0,0,0,0,0,0,0,0,0,50,0,8,52,0,0,0,0,0,60,
1079,FALSE,Not yet incorporated,,,,FALSE,FALSE,1111,CB8,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
1084,TRUE,Community Benefit Society (non-charitable),24/02/2017,,No,FALSE,FALSE,1116,EX14,Site,Community Land Trust,6,2022,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,
384,TRUE,Community Benefit Society (non-charitable),24/10/2018,,No,FALSE,FALSE,399,EX14,Plan,Community Land Trust,6,2021,6,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,
416,TRUE,Community Benefit Society (non-charitable),08/06/2016,,Yes,FALSE,FALSE,445,CB6,Build,Community Land Trust,54,2021,17,0,35,0,0,0,0,0,0,0,2,0,0,0,0,54,0,0,0,0,0,54,
418,TRUE,Community Benefit Society (non-charitable),17/03/2020,,Yes,FALSE,FALSE,437,BN27,Concept,Community Land Trust,20,2023,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,20,
419,TRUE,Community Benefit Society (non-charitable),15/12/2017,01/01/2016,Yes,FALSE,FALSE,438,SP6,Plan,Community Land Trust,3,2022,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,
259,TRUE,Community Benefit Society (non-charitable),12/05/2017,,Yes,FALSE,FALSE,267,TN17,Plan,Community Land Trust,24,2021,0,0,18,0,4,0,0,2,0,0,0,0,0,0,0,24,0,0,0,0,0,24,
261,FALSE,Not yet incorporated,,,,FALSE,FALSE,269,BD24,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
264,TRUE,Community Benefit Society (non-charitable),24/10/2018,,No,FALSE,FALSE,272,BH17,Plan,Community Land Trust,14,2021,14,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,14,
325,FALSE,Not yet incorporated,,,,FALSE,FALSE,338,CA15,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
320,FALSE,,,,,FALSE,FALSE,332,,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
266,FALSE,,,,,FALSE,FALSE,274,,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
353,TRUE,Company Limited by Guarantee,21/01/2016,,,FALSE,TRUE,367,M33,Concept,Community Land Trust,6,,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,6,
665,TRUE,Community Interest Company,24/01/2011,,,FALSE,FALSE,692,TQ13,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
667,TRUE,Registered Society (formerly known as Industrial and Provident Society),19/11/2012,,,FALSE,FALSE,694,LA1,Plan,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
358,TRUE,Community Benefit Society (non-charitable),12/12/2018,,,FALSE,FALSE,373,NR29,Site,Community Land Trust,20,,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,20,0,0,0,0,0,20,
359,FALSE,Not yet incorporated,,,,FALSE,FALSE,374,SO50,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
360,TRUE,Community Benefit Society (non-charitable),29/03/2017,,Yes,FALSE,FALSE,375,CB7,Site,Community Land Trust,90,2023,0,0,0,0,0,0,65,0,0,0,25,0,0,0,0,90,0,0,0,0,0,90,
1142,TRUE,Charitable Incorporated Organisation,14/05/2014,,,FALSE,TRUE,1181,M6,No Stage Selected,Community Land Trust,24,,0,0,0,0,0,0,0,0,0,0,0,0,24,0,24,0,0,0,0,0,0,24,
370,TRUE,Charitable Incorporated Organisation,23/11/2015,,,FALSE,TRUE,384,L14,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
373,TRUE,Community Benefit Society (non-charitable),08/02/2019,,No,FALSE,FALSE,387,BA11,Plan,Community Land Trust,15,2021,0,0,0,0,0,0,15,0,0,0,0,0,0,0,15,0,0,0,0,0,0,15,
373,TRUE,Community Benefit Society (non-charitable),08/02/2019,,No,FALSE,FALSE,388,BA11,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
376,TRUE,Community Benefit Society (non-charitable),08/06/2017,,,FALSE,FALSE,390,SL0,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
377,TRUE,Company Limited by Shares,30/11/2015,,No,FALSE,FALSE,392,SE10,Concept,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
395,TRUE,Company Limited by Guarantee,06/11/2013,,,FALSE,FALSE,414,TR13,Build,Community Land Trust,6,,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,
268,TRUE,Community Benefit Society (non-charitable),23/08/2019,,Yes,FALSE,FALSE,277,SE19,Site,Community Land Trust,5,2024,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,5,
270,TRUE,Registered Society (formerly known as Industrial and Provident Society),03/04/2019,,,FALSE,FALSE,279,SA19,No Stage Selected,Community Land Trust,,,,,,,,,,,,,,,,,,,,,,,,,
